
Stonks
---------------
TIME,ACTUAL,FORECAST,SALE,BUY,PENALTY,WASTED,CIH
22-Jul-2020 20:00UTC,20250,17139,171393,0,0,31107,10331265
22-Jul-2020 21:00UTC,32500,15714,157136,0,0,167864,10488400
22-Jul-2020 22:00UTC,22250,16188,161884,0,0,60616,10650284
22-Jul-2020 23:00UTC,18250,11954,119543,0,0,62957,10769826
23-Jul-2020 00:00UTC,21750,11744,117442,0,0,100058,10887268
23-Jul-2020 01:00UTC,23750,13846,138463,0,0,99037,11025730
23-Jul-2020 02:00UTC,23500,13549,135485,0,0,99515,11161215
23-Jul-2020 03:00UTC,16500,9369,93687,0,0,71313,11254901
23-Jul-2020 04:00UTC,10000,6622,66217,0,0,33783,11321117
23-Jul-2020 05:00UTC,5750,5406,54064,0,0,3436,11375181
23-Jul-2020 06:00UTC,5250,3100,30998,0,0,21502,11406179
23-Jul-2020 07:00UTC,6000,5487,54869,0,0,5131,11461048
23-Jul-2020 08:00UTC,6000,14865,60000,177304,0,0,11343745
23-Jul-2020 09:00UTC,6000,13938,60000,158754,0,0,11244992
23-Jul-2020 10:00UTC,6000,16409,60000,208179,0,0,11096814
23-Jul-2020 11:00UTC,6000,12596,60000,131926,0,0,11024889
23-Jul-2020 12:00UTC,5500,17270,55000,235406,0,0,10844483
23-Jul-2020 13:00UTC,5000,15080,50000,201592,0,0,10692891
23-Jul-2020 14:00UTC,5750,13609,57500,157179,0,0,10593212
23-Jul-2020 15:00UTC,5250,14304,52500,181084,0,0,10464628
23-Jul-2020 16:00UTC,5250,9445,52500,83891,0,0,10433238
23-Jul-2020 17:00UTC,5000,2054,20544,0,0,29456,10453781
23-Jul-2020 18:00UTC,7250,2358,23579,0,0,48921,10477360
23-Jul-2020 19:00UTC,15250,2528,25282,0,0,127218,10502642
23-Jul-2020 20:00UTC,14750,4383,43833,0,0,103667,10546474
23-Jul-2020 21:00UTC,21500,7302,73016,0,0,141984,10619490
23-Jul-2020 22:00UTC,27500,5608,56078,0,0,218922,10675568
23-Jul-2020 23:00UTC,18500,3611,36111,0,0,148889,10711679
24-Jul-2020 00:00UTC,16250,6452,64516,0,0,97984,10776195
24-Jul-2020 01:00UTC,14000,9519,95188,0,0,44812,10871382
24-Jul-2020 02:00UTC,11750,12833,117500,21666,0,0,10967216
24-Jul-2020 03:00UTC,12250,11869,118695,0,0,3805,11085910
24-Jul-2020 04:00UTC,11000,12427,110000,28536,0,0,11167375
24-Jul-2020 05:00UTC,8750,12085,87500,66707,0,0,11188169
24-Jul-2020 06:00UTC,6750,11233,67500,89662,0,0,11166007
24-Jul-2020 07:00UTC,6250,10068,62500,76369,0,0,11152138
24-Jul-2020 08:00UTC,5250,12385,52500,142705,0,0,11061934
24-Jul-2020 09:00UTC,5000,11251,50000,125023,0,0,10986911
24-Jul-2020 10:00UTC,6500,7508,65000,20156,0,0,11031756
24-Jul-2020 11:00UTC,9500,7961,79612,0,0,15388,11111367
24-Jul-2020 12:00UTC,11500,12680,115000,23604,0,0,11202763
24-Jul-2020 13:00UTC,10000,21638,100000,232752,0,0,11070012
24-Jul-2020 14:00UTC,9000,18401,90000,188023,0,0,10971990
24-Jul-2020 15:00UTC,8750,12545,87500,75902,0,0,10983589
24-Jul-2020 16:00UTC,9250,7303,73032,0,0,19468,11056621
24-Jul-2020 17:00UTC,11250,7129,71289,0,0,41211,11127910
24-Jul-2020 18:00UTC,9500,6091,60910,0,0,34090,11188819
24-Jul-2020 19:00UTC,8000,2466,24657,0,0,55343,11213475
24-Jul-2020 20:00UTC,7000,2987,29869,0,0,40131,11243344
24-Jul-2020 21:00UTC,5250,2826,28259,0,0,24241,11271602
24-Jul-2020 22:00UTC,5250,7222,52500,39434,0,0,11284668
24-Jul-2020 23:00UTC,5750,8738,57500,59751,0,0,11282418
25-Jul-2020 00:00UTC,5000,8265,50000,65290,0,0,11267128
25-Jul-2020 01:00UTC,5000,9355,50000,87094,0,0,11230034
25-Jul-2020 02:00UTC,6250,13158,62500,138164,0,0,11154371
25-Jul-2020 03:00UTC,6500,9593,65000,61856,0,0,11157516
25-Jul-2020 04:00UTC,7000,8152,70000,23042,0,0,11204474
25-Jul-2020 05:00UTC,6750,10474,67500,74474,0,0,11197501
25-Jul-2020 06:00UTC,5500,15145,55000,192896,0,0,11059605
25-Jul-2020 07:00UTC,5750,14646,57500,177927,0,0,10939178
25-Jul-2020 08:00UTC,9250,15685,92500,128702,0,0,10902977
25-Jul-2020 09:00UTC,16250,19586,162500,66725,0,0,10998753
25-Jul-2020 10:00UTC,31500,19813,198131,0,0,116869,11196884
25-Jul-2020 11:00UTC,38500,23262,232624,0,0,152376,11429508
25-Jul-2020 12:00UTC,36500,23837,238366,0,0,126634,11667873
25-Jul-2020 13:00UTC,36000,24365,243653,0,0,116347,11911525
25-Jul-2020 14:00UTC,46500,26590,265898,0,0,199102,12177422
25-Jul-2020 15:00UTC,48750,23980,239800,0,0,247700,12417221
25-Jul-2020 16:00UTC,42250,18689,186892,0,0,235608,12604112
25-Jul-2020 17:00UTC,34000,14924,149239,0,0,190761,12753351
25-Jul-2020 18:00UTC,29250,14077,140766,0,0,151734,12894116
25-Jul-2020 19:00UTC,29000,9832,98321,0,0,191679,12992436
25-Jul-2020 20:00UTC,24500,10332,103323,0,0,141677,13095758
25-Jul-2020 21:00UTC,39000,12035,120347,0,0,269653,13216104
25-Jul-2020 22:00UTC,42750,13851,138511,0,0,288989,13354615
25-Jul-2020 23:00UTC,41250,14060,140598,0,0,271902,13495212
26-Jul-2020 00:00UTC,32500,12197,121970,0,0,203030,13617182
26-Jul-2020 01:00UTC,35000,10577,105769,0,0,244231,13722951
26-Jul-2020 02:00UTC,46250,14377,143769,0,0,318731,13866720
26-Jul-2020 03:00UTC,43000,21671,216707,0,0,213293,14083426
26-Jul-2020 04:00UTC,21500,24996,215000,69928,0,0,14228499
26-Jul-2020 05:00UTC,10250,25471,102500,304416,0,0,14026583
26-Jul-2020 06:00UTC,7750,20362,77500,252246,0,0,13851837
26-Jul-2020 07:00UTC,12750,0,0,0,0,127500,13851837
26-Jul-2020 08:00UTC,15250,21131,152500,117625,0,0,13886712
26-Jul-2020 09:00UTC,16750,23852,167500,142043,0,0,13912169
26-Jul-2020 10:00UTC,21750,28108,217500,127168,0,0,14002501
26-Jul-2020 11:00UTC,24750,26728,247500,39561,0,0,14210441
26-Jul-2020 12:00UTC,26250,20907,209069,0,0,53431,14419510
26-Jul-2020 13:00UTC,22750,20249,202493,0,0,25007,14622002
26-Jul-2020 14:00UTC,21250,22427,212500,23534,0,0,14810968
26-Jul-2020 15:00UTC,15750,17927,157500,43543,0,0,14924926
26-Jul-2020 16:00UTC,11500,17883,115000,127659,0,0,14912268
26-Jul-2020 17:00UTC,9500,14880,95000,107606,0,0,14899663
26-Jul-2020 18:00UTC,5750,7936,57500,43715,0,0,14913448
26-Jul-2020 19:00UTC,5000,9103,50000,82066,0,0,14881383
26-Jul-2020 20:00UTC,5500,12635,55000,142693,0,0,14793690
26-Jul-2020 21:00UTC,6000,22506,60000,330125,0,0,14523565
26-Jul-2020 22:00UTC,6000,28980,60000,459592,0,0,14123974
26-Jul-2020 23:00UTC,5250,21083,52500,316653,0,0,13859822
27-Jul-2020 00:00UTC,5500,17979,55000,249589,0,0,13665234
27-Jul-2020 01:00UTC,6000,23475,60000,349507,0,0,13375727
27-Jul-2020 02:00UTC,8500,23381,85000,297611,0,0,13163116
27-Jul-2020 03:00UTC,15500,19316,155000,76315,0,0,13241802
27-Jul-2020 04:00UTC,25250,13022,130224,0,0,122276,13372025
27-Jul-2020 05:00UTC,19500,11303,113028,0,0,81972,13485053
27-Jul-2020 06:00UTC,11000,12762,110000,35235,0,0,13559819
27-Jul-2020 07:00UTC,9000,12511,90000,70220,0,0,13579599
27-Jul-2020 08:00UTC,27750,21466,214657,0,0,62843,13794255
27-Jul-2020 09:00UTC,33250,26450,264498,0,0,68002,14058753
27-Jul-2020 10:00UTC,36750,24899,248990,0,0,118510,14307742
27-Jul-2020 11:00UTC,44250,18380,183803,0,0,258697,14491544
27-Jul-2020 12:00UTC,50750,23064,230644,0,0,276856,14722188
27-Jul-2020 13:00UTC,60250,39403,394034,0,0,208466,15116222
27-Jul-2020 14:00UTC,61500,44824,448237,0,0,166763,15564458
27-Jul-2020 15:00UTC,63500,35563,355629,0,0,279371,15920087
27-Jul-2020 16:00UTC,62500,31159,311592,0,0,313408,16231679
27-Jul-2020 17:00UTC,69500,30737,307370,0,0,387630,16539048
27-Jul-2020 18:00UTC,65000,32827,328273,0,0,321727,16867321
27-Jul-2020 19:00UTC,57000,41882,418821,0,0,151179,17286142
27-Jul-2020 20:00UTC,45000,43859,438587,0,0,11413,17724728
27-Jul-2020 21:00UTC,40000,44461,400000,89220,0,0,18035508
27-Jul-2020 22:00UTC,36750,40961,367500,84215,0,0,18318793
27-Jul-2020 23:00UTC,28750,39906,287500,223130,0,0,18383164
28-Jul-2020 00:00UTC,28000,33974,280000,119472,0,0,18543692
28-Jul-2020 01:00UTC,39000,25164,251642,0,0,138358,18795334
28-Jul-2020 02:00UTC,31000,23434,234341,0,0,75659,19029674
28-Jul-2020 03:00UTC,31250,25710,257096,0,0,55404,19286769
28-Jul-2020 04:00UTC,31000,22741,227410,0,0,82590,19514179
28-Jul-2020 05:00UTC,20000,17757,177575,0,0,22425,19691753
28-Jul-2020 06:00UTC,17750,20131,177500,47621,0,0,19821632
28-Jul-2020 07:00UTC,16750,24782,167500,160641,0,0,19828491
28-Jul-2020 08:00UTC,16250,23826,162500,151521,0,0,19839470
28-Jul-2020 09:00UTC,22000,20207,202067,0,0,17933,20041536
28-Jul-2020 10:00UTC,20250,19029,190294,0,0,12206,20231829
28-Jul-2020 11:00UTC,18250,17806,178063,0,0,4437,20409891
28-Jul-2020 12:00UTC,17250,23636,172500,127715,0,0,20454677
28-Jul-2020 13:00UTC,16000,23857,160000,157141,0,0,20457536
28-Jul-2020 14:00UTC,16500,26474,165000,199473,0,0,20423063
28-Jul-2020 15:00UTC,17000,31786,170000,295721,0,0,20297343
28-Jul-2020 16:00UTC,14000,30288,140000,325753,0,0,20111591
28-Jul-2020 17:00UTC,14000,24067,140000,201331,0,0,20050261
28-Jul-2020 18:00UTC,14250,18140,142500,77798,0,0,20114964
28-Jul-2020 19:00UTC,14500,21133,145000,132663,0,0,20127301
28-Jul-2020 20:00UTC,20000,19513,195135,0,0,4865,20322435
28-Jul-2020 21:00UTC,22500,16754,167537,0,0,57463,20489972
28-Jul-2020 22:00UTC,25500,19379,193790,0,0,61210,20683761
28-Jul-2020 23:00UTC,21000,17678,176781,0,0,33219,20860542

ReGen
---------------
TIME,ACTUAL,FORECAST,SALE,BUY,PENALTY,WASTED,CIH
22-Jul-2020 00:00UTC,53000,0,0,0,0,530000,10000000
22-Jul-2020 01:00UTC,54750,0,0,0,0,547500,10000000
22-Jul-2020 02:00UTC,47000,0,0,0,0,470000,10000000
22-Jul-2020 03:00UTC,40500,0,0,0,0,405000,10000000
22-Jul-2020 04:00UTC,36000,0,0,0,0,360000,10000000
22-Jul-2020 05:00UTC,23000,0,0,0,0,230000,10000000
22-Jul-2020 06:00UTC,14750,0,0,0,0,147500,10000000
22-Jul-2020 07:00UTC,10250,0,0,0,0,102500,10000000
22-Jul-2020 08:00UTC,6750,0,0,0,0,67500,10000000
22-Jul-2020 09:00UTC,8250,0,0,0,0,82500,10000000
22-Jul-2020 10:00UTC,9500,0,0,0,0,95000,10000000
22-Jul-2020 11:00UTC,8000,0,0,0,0,80000,10000000
22-Jul-2020 12:00UTC,6750,0,0,0,0,67500,10000000
22-Jul-2020 13:00UTC,7000,0,0,0,0,70000,10000000
22-Jul-2020 14:00UTC,8750,0,0,0,0,87500,10000000
22-Jul-2020 15:00UTC,10500,0,0,0,0,105000,10000000
22-Jul-2020 16:00UTC,8750,0,0,0,0,87500,10000000
22-Jul-2020 17:00UTC,8750,11746,87500,59910,0,0,10027590
22-Jul-2020 18:00UTC,10000,13197,100000,63943,0,0,10063647
22-Jul-2020 19:00UTC,13000,14616,130000,32310,0,0,10161337
22-Jul-2020 20:00UTC,20250,13791,137910,0,0,64590,10299246
22-Jul-2020 21:00UTC,32500,15386,153859,0,0,171141,10453105
22-Jul-2020 22:00UTC,22250,17214,172139,0,0,50361,10625244
22-Jul-2020 23:00UTC,18250,16944,169440,0,0,13060,10794684
23-Jul-2020 00:00UTC,21750,15253,152532,0,0,64968,10947215
23-Jul-2020 01:00UTC,23750,13867,138668,0,0,98832,11085882
23-Jul-2020 02:00UTC,23500,12429,124285,0,0,110715,11210167
23-Jul-2020 03:00UTC,16500,9654,96538,0,0,68462,11306704
23-Jul-2020 04:00UTC,10000,6178,61778,0,0,38222,11368482
23-Jul-2020 05:00UTC,5750,4966,49659,0,0,7841,11418140
23-Jul-2020 06:00UTC,5250,0,0,0,0,52500,11418140
23-Jul-2020 07:00UTC,6000,0,0,0,0,60000,11418140
23-Jul-2020 08:00UTC,6000,0,0,0,0,60000,11418140
23-Jul-2020 09:00UTC,6000,911,9108,0,0,50892,11427247
23-Jul-2020 10:00UTC,6000,0,0,0,0,60000,11427247
23-Jul-2020 11:00UTC,6000,1149,11485,0,0,48515,11438732
23-Jul-2020 12:00UTC,5500,2253,22533,0,0,32467,11461264
23-Jul-2020 13:00UTC,5000,4313,43130,0,0,6870,11504394
23-Jul-2020 14:00UTC,5750,5176,51758,0,0,5742,11556151
23-Jul-2020 15:00UTC,5250,8197,52500,58949,0,0,11549702
23-Jul-2020 16:00UTC,5250,7400,52500,43000,0,0,11559202
23-Jul-2020 17:00UTC,5000,1542,15417,0,0,34583,11574619
23-Jul-2020 18:00UTC,7250,1572,15722,0,0,56778,11590341
23-Jul-2020 19:00UTC,15250,6418,64181,0,0,88319,11654522
23-Jul-2020 20:00UTC,14750,9259,92593,0,0,54907,11747114
23-Jul-2020 21:00UTC,21500,10515,105154,0,0,109846,11852267
23-Jul-2020 22:00UTC,27500,15463,154634,0,0,120366,12006901
23-Jul-2020 23:00UTC,18500,10158,101582,0,0,83418,12108483
24-Jul-2020 00:00UTC,16250,4562,45625,0,0,116875,12154107
24-Jul-2020 01:00UTC,14000,4079,40788,0,0,99212,12194895
24-Jul-2020 02:00UTC,11750,4744,47439,0,0,70061,12242333
24-Jul-2020 03:00UTC,12250,4405,44045,0,0,78455,12286378
24-Jul-2020 04:00UTC,11000,3765,37649,0,0,72351,12324026
24-Jul-2020 05:00UTC,8750,5051,50512,0,0,36988,12374537
24-Jul-2020 06:00UTC,6750,5477,54772,0,0,12728,12429308
24-Jul-2020 07:00UTC,6250,4540,45395,0,0,17105,12474703
24-Jul-2020 08:00UTC,5250,5400,52500,3005,0,0,12524198
24-Jul-2020 09:00UTC,5000,5628,50000,12554,0,0,12561644
24-Jul-2020 10:00UTC,6500,6466,64664,0,0,336,12626307
24-Jul-2020 11:00UTC,9500,9334,93345,0,0,1655,12719651
24-Jul-2020 12:00UTC,11500,9471,94710,0,0,20290,12814360
24-Jul-2020 13:00UTC,10000,19794,100000,195886,0,0,12718474
24-Jul-2020 14:00UTC,9000,20761,90000,235220,0,0,12573254
24-Jul-2020 15:00UTC,8750,22074,87500,266483,0,0,12394272
24-Jul-2020 16:00UTC,9250,17497,92500,164940,0,0,12321833
24-Jul-2020 17:00UTC,11250,14742,112500,69838,0,0,12364496
24-Jul-2020 18:00UTC,9500,14080,95000,91590,0,0,12367906
24-Jul-2020 19:00UTC,8000,11050,80000,60999,0,0,12386907
24-Jul-2020 20:00UTC,7000,8183,70000,23656,0,0,12433251
24-Jul-2020 21:00UTC,5250,7929,52500,53578,0,0,12432173
24-Jul-2020 22:00UTC,5250,8324,52500,61481,0,0,12423192
24-Jul-2020 23:00UTC,5750,5000,50000,0,0,7500,12473192
25-Jul-2020 00:00UTC,5000,8265,50000,65301,0,0,12457891
25-Jul-2020 01:00UTC,5000,8597,50000,71950,0,0,12435942
25-Jul-2020 02:00UTC,6250,7919,62500,33377,0,0,12465066
25-Jul-2020 03:00UTC,6500,8997,65000,49937,0,0,12480130
25-Jul-2020 04:00UTC,7000,7839,70000,16777,0,0,12533354
25-Jul-2020 05:00UTC,6750,7482,67500,14633,0,0,12586221
25-Jul-2020 06:00UTC,5500,11105,55000,112103,0,0,12529119
25-Jul-2020 07:00UTC,5750,11450,57500,113997,0,0,12472623
25-Jul-2020 08:00UTC,9250,14099,92500,96971,0,0,12468152
25-Jul-2020 09:00UTC,16250,15201,152012,0,0,10488,12620163
25-Jul-2020 10:00UTC,31500,17662,176621,0,0,138379,12796784
25-Jul-2020 11:00UTC,38500,22497,224974,0,0,160026,13021757
25-Jul-2020 12:00UTC,36500,25386,253864,0,0,111136,13275620
25-Jul-2020 13:00UTC,36000,23294,232938,0,0,127062,13508558
25-Jul-2020 14:00UTC,46500,29636,296358,0,0,168642,13804915
25-Jul-2020 15:00UTC,48750,23140,231402,0,0,256098,14036316
25-Jul-2020 16:00UTC,42250,15924,159236,0,0,263264,14195551
25-Jul-2020 17:00UTC,34000,6047,60471,0,0,279529,14256021
25-Jul-2020 18:00UTC,29250,12212,122122,0,0,170378,14378143
25-Jul-2020 19:00UTC,29000,19771,197713,0,0,92287,14575855
25-Jul-2020 20:00UTC,24500,20126,201260,0,0,43740,14777115
25-Jul-2020 21:00UTC,39000,20563,205632,0,0,184368,14982747
25-Jul-2020 22:00UTC,42750,19667,196670,0,0,230830,15179416
25-Jul-2020 23:00UTC,41250,17704,177040,0,0,235460,15356455
26-Jul-2020 00:00UTC,32500,13198,131980,0,0,193020,15488434
26-Jul-2020 01:00UTC,35000,12280,122797,0,0,227203,15611230
26-Jul-2020 02:00UTC,46250,12661,126606,0,0,335894,15737835
26-Jul-2020 03:00UTC,43000,15728,157283,0,0,272717,15895117
26-Jul-2020 04:00UTC,21500,18296,182961,0,0,32039,16078078
26-Jul-2020 05:00UTC,10250,20801,102500,211019,0,0,15969559
26-Jul-2020 06:00UTC,7750,19006,77500,225110,0,0,15821949
26-Jul-2020 07:00UTC,12750,20464,127500,154273,0,0,15795177
26-Jul-2020 08:00UTC,15250,23150,152500,157992,0,0,15789685
26-Jul-2020 09:00UTC,16750,27689,167500,218773,0,0,15738413
26-Jul-2020 10:00UTC,21750,29977,217500,164549,0,0,15791364
26-Jul-2020 11:00UTC,24750,28556,247500,76121,0,0,15962743
26-Jul-2020 12:00UTC,26250,19446,194464,0,0,68036,16157206
26-Jul-2020 13:00UTC,22750,21091,210911,0,0,16589,16368117
26-Jul-2020 14:00UTC,21250,26389,212500,102782,0,0,16477836
26-Jul-2020 15:00UTC,15750,17905,157500,43100,0,0,16592237
26-Jul-2020 16:00UTC,11500,17597,115000,121938,0,0,16585300
26-Jul-2020 17:00UTC,9500,11845,95000,46909,0,0,16633391
26-Jul-2020 18:00UTC,5750,5943,57500,3854,0,0,16687038
26-Jul-2020 19:00UTC,5000,5000,50000,0,0,0,16737038
26-Jul-2020 20:00UTC,5500,5000,50000,0,0,5000,16787038
26-Jul-2020 21:00UTC,6000,7871,60000,37419,0,0,16809619
26-Jul-2020 22:00UTC,6000,6950,60000,18997,0,0,16850622
26-Jul-2020 23:00UTC,5250,5000,50000,0,0,2500,16900622
27-Jul-2020 00:00UTC,5500,5000,50000,0,0,5000,16950622
27-Jul-2020 01:00UTC,6000,5773,57727,0,0,2273,17008349
27-Jul-2020 02:00UTC,8500,5000,50000,0,0,35000,17058349
27-Jul-2020 03:00UTC,15500,5000,50000,0,0,105000,17108349
27-Jul-2020 04:00UTC,25250,5000,50000,0,0,202500,17158349
27-Jul-2020 05:00UTC,19500,5000,50000,0,0,145000,17208349
27-Jul-2020 06:00UTC,11000,7406,74061,0,0,35939,17282409
27-Jul-2020 07:00UTC,9000,9709,90000,14170,0,0,17358239
27-Jul-2020 08:00UTC,27750,12455,124554,0,0,152946,17482792
27-Jul-2020 09:00UTC,33250,12881,128810,0,0,203690,17611602
27-Jul-2020 10:00UTC,36750,17508,175078,0,0,192422,17786679
27-Jul-2020 11:00UTC,44250,20287,202866,0,0,239634,17989545
27-Jul-2020 12:00UTC,50750,22690,226904,0,0,280596,18216448
27-Jul-2020 13:00UTC,60250,27973,279730,0,0,322770,18496178
27-Jul-2020 14:00UTC,61500,33683,336833,0,0,278167,18833010
27-Jul-2020 15:00UTC,63500,32100,320998,0,0,314002,19154007
27-Jul-2020 16:00UTC,62500,26466,264664,0,0,360336,19418671
27-Jul-2020 17:00UTC,69500,30787,307867,0,0,387133,19726537
27-Jul-2020 18:00UTC,65000,34679,346786,0,0,303214,20073323
27-Jul-2020 19:00UTC,57000,40558,405579,0,0,164421,20478902
27-Jul-2020 20:00UTC,45000,37252,372521,0,0,77479,20851422
27-Jul-2020 21:00UTC,40000,34193,341935,0,0,58065,21193356
27-Jul-2020 22:00UTC,36750,31699,316991,0,0,50509,21510347
27-Jul-2020 23:00UTC,28750,32520,287500,75395,0,0,21722452
28-Jul-2020 00:00UTC,28000,28329,280000,6589,0,0,21995864
28-Jul-2020 01:00UTC,39000,24688,246876,0,0,143124,22242739
28-Jul-2020 02:00UTC,31000,24903,249033,0,0,60967,22491771
28-Jul-2020 03:00UTC,31250,24175,241753,0,0,70747,22733524
28-Jul-2020 04:00UTC,31000,20933,209333,0,0,100667,22942856
28-Jul-2020 05:00UTC,20000,17171,171715,0,0,28285,23114570
28-Jul-2020 06:00UTC,17750,9037,90369,0,0,87131,23204938
28-Jul-2020 07:00UTC,16750,9870,98702,0,0,68798,23303639
28-Jul-2020 08:00UTC,16250,9497,94973,0,0,67527,23398612
28-Jul-2020 09:00UTC,22000,13600,136003,0,0,83997,23534614
28-Jul-2020 10:00UTC,20250,15534,155343,0,0,47157,23689957
28-Jul-2020 11:00UTC,18250,14549,145489,0,0,37011,23835446
28-Jul-2020 12:00UTC,17250,20438,172500,63769,0,0,23944177
28-Jul-2020 13:00UTC,16000,25116,160000,182327,0,0,23921850
28-Jul-2020 14:00UTC,16500,26322,165000,196437,0,0,23890414
28-Jul-2020 15:00UTC,17000,23785,170000,135701,0,0,23924714
28-Jul-2020 16:00UTC,14000,22265,140000,165305,0,0,23899410
28-Jul-2020 17:00UTC,14000,20762,140000,135232,0,0,23904179
28-Jul-2020 18:00UTC,14250,18655,142500,88109,0,0,23958571
28-Jul-2020 19:00UTC,14500,13444,134437,0,0,10563,24093007
28-Jul-2020 20:00UTC,20000,10746,107458,0,0,92542,24200464
28-Jul-2020 21:00UTC,22500,9040,90405,0,0,134595,24290868
28-Jul-2020 22:00UTC,25500,8964,89638,0,0,165362,24380506
28-Jul-2020 23:00UTC,21000,5506,55063,0,0,154937,24435568

GowithAI
---------------
TIME,ACTUAL,FORECAST,SALE,BUY,PENALTY,WASTED,CIH
22-Jul-2020 00:00UTC,53000,0,0,0,0,530000,10000000
22-Jul-2020 01:00UTC,54750,0,0,0,0,547500,10000000
22-Jul-2020 02:00UTC,47000,0,0,0,0,470000,10000000
22-Jul-2020 03:00UTC,40500,0,0,0,0,405000,10000000
22-Jul-2020 04:00UTC,36000,0,0,0,0,360000,10000000
22-Jul-2020 05:00UTC,23000,0,0,0,0,230000,10000000
22-Jul-2020 06:00UTC,14750,0,0,0,0,147500,10000000
22-Jul-2020 07:00UTC,10250,0,0,0,0,102500,10000000
22-Jul-2020 08:00UTC,6750,0,0,0,0,67500,10000000
22-Jul-2020 09:00UTC,8250,0,0,0,0,82500,10000000
22-Jul-2020 10:00UTC,9500,0,0,0,0,95000,10000000
22-Jul-2020 11:00UTC,8000,0,0,0,0,80000,10000000
22-Jul-2020 12:00UTC,6750,0,0,0,0,67500,10000000
22-Jul-2020 13:00UTC,7000,0,0,0,0,70000,10000000
22-Jul-2020 14:00UTC,8750,0,0,0,0,87500,10000000
22-Jul-2020 15:00UTC,10500,0,0,0,0,105000,10000000
22-Jul-2020 16:00UTC,8750,0,0,0,0,87500,10000000
22-Jul-2020 17:00UTC,8750,59083079,87500,10087500,5856995380,0,-5856995380
22-Jul-2020 18:00UTC,10000,50930658,100000,0,5092065755,0,-10948961135
22-Jul-2020 19:00UTC,13000,52606939,130000,0,5259393905,0,-16208225040
22-Jul-2020 20:00UTC,20250,42604071,202500,0,4258382055,0,-20466404594
22-Jul-2020 21:00UTC,32500,31361271,325000,0,3132877130,0,-23598956724
22-Jul-2020 22:00UTC,22250,34646075,222500,0,3462382480,0,-27061116703
22-Jul-2020 23:00UTC,18250,20908943,182500,0,2089069280,0,-29150003483
23-Jul-2020 00:00UTC,21750,11561128,217500,0,1153937820,0,-30303723803
23-Jul-2020 01:00UTC,23750,10185338,237500,0,1016158795,0,-31319645097
23-Jul-2020 02:00UTC,23500,5017552,235000,0,499405242,0,-31818815339
23-Jul-2020 03:00UTC,16500,6889672,165000,0,687317250,0,-32505967589
23-Jul-2020 04:00UTC,10000,9381605,100000,0,937160472,0,-33443028061
23-Jul-2020 05:00UTC,5750,8786445,57500,0,878069478,0,-34321040038
23-Jul-2020 06:00UTC,5250,5122052,52500,0,511680188,0,-34832667725
23-Jul-2020 07:00UTC,6000,6043973,60000,0,603797265,0,-35436404990
23-Jul-2020 08:00UTC,6000,8529027,60000,0,852302678,0,-36288647667
23-Jul-2020 09:00UTC,6000,11248771,60000,0,1124277052,0,-37412864719
23-Jul-2020 10:00UTC,6000,7134390,60000,0,712838985,0,-38125643704
23-Jul-2020 11:00UTC,6000,7590864,60000,0,758486415,0,-38884070119
23-Jul-2020 12:00UTC,5500,8988055,55000,0,898255482,0,-39782270601
23-Jul-2020 13:00UTC,5000,13952868,50000,0,1394786830,0,-41177007431
23-Jul-2020 14:00UTC,5750,20826882,57500,0,2082113230,0,-43259063161
23-Jul-2020 15:00UTC,5250,42699240,52500,0,4269399030,0,-47528409690
23-Jul-2020 16:00UTC,5250,27084762,52500,0,2707951155,0,-50236308345
23-Jul-2020 17:00UTC,5000,14996467,50000,0,1499146675,0,-51735405020
23-Jul-2020 18:00UTC,7250,19425895,72500,0,1941864505,0,-53677197025
23-Jul-2020 19:00UTC,15250,23285633,152500,0,2327038280,0,-56004082805
23-Jul-2020 20:00UTC,14750,23031450,147500,0,2301669955,0,-58305605260
23-Jul-2020 21:00UTC,21500,14504870,215000,0,1448336988,0,-59753727247
23-Jul-2020 22:00UTC,27500,719123,275000,0,69162291,0,-59822614538
23-Jul-2020 23:00UTC,18500,419236,185000,0,40073596,0,-59862503134
24-Jul-2020 00:00UTC,16250,423584,162500,0,40733411,0,-59903074045
24-Jul-2020 01:00UTC,14000,480124,140000,0,46612392,0,-59949546436
24-Jul-2020 02:00UTC,11750,64571,117500,0,5282082,0,-59954711018
24-Jul-2020 03:00UTC,12250,64170,122500,0,5191967,0,-59959780484
24-Jul-2020 04:00UTC,11000,63000,110000,0,5200025,0,-59964870509
24-Jul-2020 05:00UTC,8750,1048500,87500,0,103974999,0,-60068758008
24-Jul-2020 06:00UTC,6750,832,8320,0,0,59180,-60068749689
24-Jul-2020 07:00UTC,6250,717,7169,0,0,55331,-60068742520
24-Jul-2020 08:00UTC,5250,52745,52500,0,4749504,0,-60073439523
24-Jul-2020 09:00UTC,5000,53253,50000,0,4825293,0,-60078214815
24-Jul-2020 10:00UTC,6500,46046,65000,0,3954623,0,-60082104438
24-Jul-2020 11:00UTC,9500,45578,95000,0,3607832,0,-60085617270
24-Jul-2020 12:00UTC,11500,47074,115000,0,3557388,0,-60089059657
24-Jul-2020 13:00UTC,10000,242711,100000,0,23271096,0,-60112230752
24-Jul-2020 14:00UTC,9000,135032,90000,0,12603178,0,-60124743929
24-Jul-2020 15:00UTC,8750,254787,87500,0,24603747,0,-60149260176
24-Jul-2020 16:00UTC,9250,366699,92500,0,35744946,0,-60184912621
